,Marital_Status,Course,Attendance,Prev_Qua,Prev_Qua_Grade,Nationality,Mother_Qua,Father_Qua,Adm_Grade,Tui_Up_to_Date,Gender,S_Holder,Age_at_Enroll,Cur_U_1st_Sem_Credit,Cur_U_1st_Sem_Appr,Cur_U_1st_Sem_Grade,Cur_U_2nd_Sem_Credit,Cur_U_2nd_Sem_Approved,Cur_U_2nd_Sem_Grade,SAP
1463,1,9119,1,1,140.0,1,1,19,150.0,1,1,0,23,0,2,13.0,0,1,10.0,1
1464,1,9254,1,1,135.0,1,19,19,135.0,1,1,0,20,0,6,11.833333333333334,0,5,10.4,0
1465,1,8014,0,1,116.0,1,34,34,116.2,1,1,0,21,9,11,12.454545454545457,3,8,12.75,0
1466,1,9119,1,1,120.0,1,10,12,120.4,1,1,0,20,0,3,11.0,0,0,0.0,1
1467,2,9119,1,1,126.0,1,37,38,122.9,1,1,0,21,0,4,13.2,0,4,14.25,0
1468,1,9773,1,1,170.0,1,1,19,155.0,1,1,1,18,0,6,15.5,0,6,14.166666666666666,0
1469,1,9254,1,1,123.0,1,1,1,123.4,1,1,0,18,0,6,12.333333333333334,0,6,13.666666666666666,0
1470,1,9147,1,1,120.0,1,3,38,124.2,1,1,0,18,0,5,12.0,0,4,11.4,0
1471,1,9003,1,39,130.0,1,3,3,130.0,1,1,0,20,0,4,11.6,0,5,11.5,0
1472,1,9773,1,1,130.0,1,19,38,126.2,1,1,1,18,0,6,11.333333333333334,0,6,12.285714285714286,0
1473,1,9773,1,1,117.0,1,37,37,120.5,1,1,0,19,0,0,0.0,0,0,0.0,1
1474,1,9119,1,1,131.0,1,1,3,123.7,1,1,0,20,0,4,12.0,0,2,12.5,0
1475,1,9130,1,1,130.0,1,19,38,122.5,1,1,0,19,0,4,12.0,0,5,12.6,0
1476,1,9991,0,1,133.0,1,37,37,139.2,1,1,0,33,0,2,12.5,0,2,11.5,1
1477,1,171,1,1,128.0,1,2,1,131.2,1,1,0,21,6,12,13.666666666666666,4,11,13.0,0
1478,2,9003,1,1,133.1,1,1,19,120.0,0,1,0,25,0,2,14.5,0,0,0.0,1
1479,1,9085,1,1,123.0,1,1,1,116.7,1,1,1,20,0,4,13.2,0,0,0.0,1
1480,1,9085,1,42,150.0,1,1,1,150.0,1,1,1,22,1,5,12.166666666666666,4,5,14.8,1
1481,2,9773,1,19,133.1,1,37,37,117.5,1,0,0,39,0,4,11.25,0,6,11.333333333333334,0
1482,1,9670,1,1,140.0,1,3,1,137.6,1,1,1,21,0,6,15.166666666666666,0,6,14.428571428571429,0
1483,1,9254,1,1,126.0,1,1,1,124.3,1,0,1,19,0,6,11.166666666666666,0,4,13.4,0
1484,1,9500,1,19,133.1,1,37,37,116.0,1,0,1,26,0,6,10.983333333333334,0,6,10.983333333333334,0
1485,1,9238,1,1,121.0,1,19,1,121.4,1,0,1,19,0,4,10.75,0,5,11.5,0
1486,1,9085,1,42,140.0,1,1,3,142.8,0,0,1,20,7,11,13.384615384615383,4,7,14.285714285714286,0
1487,1,9670,1,1,133.1,1,1,37,96.0,1,0,1,25,0,6,11.285714285714286,0,5,12.2,0
1488,1,8014,0,1,131.0,1,19,37,125.0,1,1,0,24,0,0,0.0,0,0,0.0,1
1489,1,9119,1,1,124.0,1,19,19,126.1,1,1,0,20,0,4,13.0,0,5,14.833333333333334,0
1490,2,9003,1,1,120.0,1,37,37,155.8,1,1,0,29,0,6,16.11111111111111,0,6,13.5,0
1491,1,9773,1,1,133.1,1,1,3,116.0,1,1,0,20,0,6,11.5,0,6,11.0,0
1492,1,9130,1,39,110.0,1,3,4,110.0,1,1,0,20,0,4,10.75,0,2,10.5,1
1493,1,9670,1,19,133.1,1,19,1,97.2,1,1,1,24,0,4,11.6,0,5,13.0,0
1494,1,9500,1,19,133.1,1,1,3,100.0,1,1,0,24,0,0,0.0,0,0,0.0,1
1495,1,9119,1,40,140.0,1,3,1,140.0,1,1,0,23,0,5,13.8,0,5,14.142857142857142,0
1496,1,9556,1,1,130.0,1,1,37,128.0,1,1,0,20,0,7,13.585714285714284,0,8,14.6875,0
1497,1,9670,1,1,110.0,1,1,1,115.3,1,1,0,19,0,6,13.857142857142858,0,5,13.0,0
1498,2,9003,1,1,140.0,1,37,37,150.0,1,1,0,28,0,5,12.0,0,6,12.333333333333334,0
1499,1,9003,1,39,160.0,1,1,38,160.0,1,1,1,20,0,6,13.444444444444445,0,5,12.6,0
1500,1,9070,1,1,138.0,1,38,37,133.1,1,1,0,18,0,6,14.0,0,6,13.857142857142858,0
1501,1,9670,1,1,126.0,1,1,1,119.0,1,1,0,20,0,1,12.0,0,0,0.0,1
1502,2,9991,0,1,120.0,1,37,19,156.0,1,1,0,33,0,5,14.2,0,5,13.833333333333334,0
1503,2,9500,1,1,130.0,1,37,37,163.7,1,0,0,35,0,5,13.34,0,5,10.84,0
1504,1,9500,1,40,130.0,1,37,37,130.0,1,0,0,27,3,7,12.457142857142856,3,7,12.457142857142856,0
1505,1,9773,1,1,122.0,1,38,38,123.1,0,0,0,19,0,3,11.0,0,3,12.0,1
1506,1,9991,0,1,160.0,41,37,19,160.0,1,0,1,31,0,4,10.5,0,4,10.5,0
1507,1,171,1,1,134.0,1,19,37,136.1,1,1,0,19,0,0,0.0,0,0,0.0,0
1508,1,9070,1,1,134.0,1,19,37,132.7,1,1,0,22,9,13,14.0,7,12,13.0,0
1509,1,9500,1,1,140.0,100,1,1,128.2,1,0,0,39,0,0,0.0,0,0,0.0,1
1510,1,9254,1,1,127.0,1,1,1,126.7,0,1,0,22,0,0,0.0,0,0,0.0,1
1511,2,9991,0,1,133.1,1,37,19,150.0,1,1,0,47,0,4,10.0,0,4,12.5,0
1512,1,171,1,1,143.0,1,19,37,156.3,1,1,1,19,0,0,0.0,0,0,0.0,0
1513,1,9254,1,1,115.0,24,3,1,116.1,1,0,0,19,0,6,13.5,0,6,14.333333333333334,0
1514,1,9500,1,1,131.0,1,19,37,123.8,1,0,0,19,0,0,0.0,0,0,0.0,1
1515,1,171,1,1,146.0,1,19,37,153.0,1,0,1,21,15,17,13.38888888888889,15,17,14.88888888888889,0
1516,1,9500,1,5,140.0,1,19,1,140.0,0,0,0,39,0,0,0.0,0,0,0.0,1
1517,1,171,1,1,135.0,1,19,1,131.9,1,1,0,19,6,12,13.583333333333334,4,11,13.583333333333334,0
1518,1,171,1,1,133.0,1,37,19,141.4,1,1,1,20,0,0,0.0,0,0,0.0,0
1519,1,9147,1,12,133.1,1,1,1,140.0,0,1,0,24,0,0,0.0,0,0,0.0,1
1520,1,9991,0,1,120.0,1,19,19,115.0,1,1,0,27,0,1,10.0,0,0,0.0,1
1521,2,9991,0,1,133.1,1,37,37,168.0,1,1,0,29,0,5,15.2,0,5,15.2,0
1522,1,9085,1,1,130.0,1,19,1,101.3,1,1,0,20,0,4,12.8,0,0,0.0,1
1523,1,9670,1,1,125.0,1,19,1,122.6,1,1,0,21,0,5,11.166666666666666,0,4,11.0,1
1524,1,171,1,1,134.0,1,3,2,141.7,1,1,0,18,0,0,0.0,0,0,0.0,0
1525,1,9500,1,1,151.0,1,1,1,132.3,1,1,0,19,0,7,12.828571428571427,0,7,12.828571428571427,0
1526,1,9773,1,1,112.0,1,1,1,111.7,0,1,0,19,0,6,12.5,0,4,12.6,1
1527,1,9119,1,1,120.0,1,37,37,98.7,1,1,1,28,0,3,10.0,0,3,12.4,0
1528,1,9254,1,1,140.0,26,19,1,140.0,0,0,0,21,0,6,11.5,0,4,13.25,0
1529,1,9500,1,1,140.0,24,3,3,140.0,0,0,0,23,0,7,11.328571428571427,0,7,11.328571428571427,1
1530,2,9003,1,1,133.1,1,19,19,100.7,1,0,0,39,0,2,13.0,0,3,13.0,0
1531,1,9500,1,1,143.0,1,38,1,133.8,1,0,0,18,0,6,13.033333333333331,0,6,13.033333333333331,0
1532,2,9773,1,1,133.1,41,37,37,100.0,1,0,0,59,0,6,12.166666666666666,0,4,11.75,0
1533,1,9119,1,4,180.0,1,4,3,180.0,1,1,0,30,0,4,14.5,0,3,16.2,0
1534,1,9085,1,1,136.0,1,1,38,130.8,1,0,0,18,0,5,14.4,0,5,13.6,0
1535,2,9991,0,39,140.0,1,37,37,140.0,1,0,0,41,2,4,12.25,3,6,12.5,0
1536,1,9500,1,1,130.0,1,37,19,106.2,1,0,0,27,0,0,0.0,0,0,0.0,1
1537,1,9238,1,1,141.0,1,38,19,125.6,1,0,1,18,0,6,12.666666666666666,0,6,12.0,0
1538,1,9853,1,1,121.0,1,38,19,117.5,0,0,0,20,0,2,12.0,0,3,11.666666666666666,1
1539,2,9119,1,3,120.0,1,37,37,122.5,0,0,0,32,0,0,0.0,0,0,0.0,1
1540,1,9147,1,1,129.0,1,38,37,132.9,1,0,0,19,0,3,11.666666666666666,0,4,10.8,1
1541,2,9853,1,12,133.1,1,37,37,103.0,1,0,0,41,0,0,0.0,0,0,0.0,1
1542,2,8014,0,1,100.0,1,19,19,107.0,1,0,0,38,0,1,10.0,0,0,0.0,1
1543,1,9130,1,2,133.1,6,42,1,100.0,1,1,0,35,0,0,0.0,0,0,0.0,1
1544,1,8014,0,1,133.1,1,34,34,100.0,1,0,0,27,0,4,12.25,0,3,12.0,1
1545,1,9070,1,1,139.0,1,1,37,131.3,1,0,0,19,0,4,12.0,0,6,12.5,0
1546,1,9773,1,1,125.0,1,19,37,122.2,0,0,0,18,0,5,12.6,0,5,11.8,0
1547,2,9991,0,9,133.1,1,34,34,118.4,0,0,0,39,0,0,0.0,0,0,0.0,1
1548,2,9254,1,2,100.0,1,37,37,100.0,0,0,0,37,0,0,0.0,0,0,0.0,1
1549,2,9500,1,1,110.0,1,38,38,110.0,0,0,0,37,0,0,0.0,0,0,0.0,1
1550,2,8014,0,1,133.1,1,34,34,100.0,1,0,1,35,11,16,12.6875,11,13,12.0,0
1551,1,9147,1,1,123.0,1,37,37,106.2,1,0,0,49,9,10,10.4,4,6,10.666666666666666,0
1552,1,9147,1,40,110.0,1,37,37,110.0,1,0,0,52,11,14,10.466666666666669,9,12,10.923076923076923,0
1553,1,9085,1,1,130.0,1,1,38,122.3,1,0,0,18,0,5,14.333333333333334,0,5,13.0,0
1554,1,8014,0,1,133.1,1,37,37,112.5,1,0,1,30,0,6,14.666666666666666,0,6,14.333333333333334,0
1555,1,9500,1,1,97.0,1,1,19,98.1,1,0,0,21,0,7,12.835714285714284,0,8,14.23125,0
1556,1,9119,1,1,130.0,1,37,19,140.2,1,1,0,20,0,0,0.0,0,0,0.0,1
1557,1,9147,1,1,139.0,1,1,38,143.6,1,1,0,18,0,0,0.0,0,0,0.0,0
1558,1,171,1,1,150.0,1,37,37,134.6,1,1,0,19,0,0,0.0,0,0,0.0,1
1559,1,9500,1,1,141.0,1,3,19,126.8,1,1,0,18,0,8,13.24875,0,8,13.24875,0
1560,1,33,1,1,133.1,41,2,3,100.0,1,1,0,20,0,7,12.857142857142858,0,4,12.75,0
1561,1,9130,1,1,137.0,1,38,19,130.0,1,0,0,21,0,5,13.6,0,4,14.25,0
1562,1,9147,1,1,116.0,1,1,1,113.6,1,0,1,22,0,3,14.0,0,5,12.4,0
1563,1,9130,1,39,140.0,1,19,19,140.0,0,0,0,20,1,3,12.0,0,2,11.0,0
1564,1,9085,1,1,106.0,1,37,1,106.0,1,0,0,20,0,6,13.166666666666666,0,4,14.0,0
1565,1,9238,1,1,135.0,1,1,19,126.6,1,0,1,19,0,6,13.625,0,6,12.166666666666666,0
1566,1,9500,1,1,144.0,1,19,38,130.7,1,0,1,18,0,7,14.85,0,8,15.61111111111111,0
1567,1,9147,1,1,108.0,1,1,19,105.9,1,1,0,21,0,4,10.75,0,5,11.4,0
1568,1,9556,1,1,137.0,26,19,1,137.0,1,0,0,19,0,0,0.0,0,2,11.666666666666666,0
1569,1,9130,1,1,133.1,6,37,37,100.0,1,0,0,37,0,0,0.0,0,0,0.0,1
1570,2,8014,0,1,121.0,1,37,37,114.4,1,0,0,45,8,12,14.0,2,7,13.857142857142858,0
1571,1,9003,1,19,133.1,1,37,37,120.0,0,1,0,38,0,0,0.0,0,0,0.0,1
1572,2,9991,0,12,130.0,1,37,37,119.0,0,1,0,55,0,0,0.0,0,0,0.0,1
1573,2,9003,1,1,133.1,1,37,37,110.0,0,0,0,28,0,5,13.0,0,4,11.75,1
1574,2,9991,0,2,120.0,1,37,37,120.0,1,0,0,46,6,8,12.375,4,5,12.4,0
1575,1,171,1,1,131.0,1,19,19,119.8,1,0,0,22,0,0,0.0,0,0,0.0,0
1576,2,9670,1,19,133.1,1,37,37,135.6,1,0,0,46,0,5,11.4,0,4,13.75,1
1577,1,9991,0,1,100.0,1,19,37,120.7,1,0,0,28,0,4,11.25,0,4,13.0,0
1578,1,9085,1,1,131.0,1,37,19,136.3,0,0,0,18,0,3,13.0,0,3,12.0,1
1579,1,171,1,1,158.0,1,38,37,164.3,1,1,1,18,0,0,0.0,0,0,0.0,0
1580,1,9773,1,1,146.0,1,37,37,149.2,1,1,1,21,0,6,13.5,0,6,14.166666666666666,0
1581,1,9070,1,1,133.0,1,1,3,122.5,1,0,0,18,0,1,11.0,0,4,11.0,0
1582,1,9991,0,1,120.0,1,19,37,100.0,1,0,0,34,0,0,0.0,0,1,11.0,1
1583,1,9853,1,1,119.0,1,37,38,125.0,1,0,1,21,0,5,12.0,0,5,11.2,1
1584,1,9773,1,1,132.0,1,37,19,131.0,1,0,1,18,0,5,13.0,0,6,13.0,0
1585,1,171,1,1,130.0,1,29,38,122.0,1,1,0,20,0,0,0.0,0,0,0.0,0
1586,1,9147,1,1,132.0,1,38,37,131.3,1,0,0,18,0,4,12.0,0,4,12.25,0
1587,1,9119,1,1,133.1,1,1,2,117.0,1,1,0,21,0,5,11.166666666666666,0,3,10.8,0
1588,1,9254,1,1,119.0,1,37,37,118.0,1,1,0,19,0,2,10.5,0,1,12.0,1
1589,1,8014,0,1,134.0,1,1,19,126.0,1,1,0,22,0,6,12.666666666666666,0,6,12.166666666666666,0
1590,1,9003,1,39,120.0,1,1,19,120.0,1,1,0,23,1,1,11.0,0,0,0.0,1
1591,1,171,1,1,172.0,1,3,1,155.6,1,1,0,19,0,0,0.0,0,0,0.0,1
1592,1,9147,1,1,120.0,1,19,38,122.8,1,1,0,18,0,4,11.5,0,2,10.333333333333334,0
1593,1,171,1,1,129.0,1,38,37,127.3,0,1,1,19,0,0,0.0,0,0,0.0,1
1594,1,9147,1,1,118.0,1,1,38,118.4,1,1,0,19,0,2,10.5,0,4,11.75,0
1595,1,9670,1,1,127.0,1,1,37,128.1,1,1,0,19,0,4,12.5,0,4,11.0,0
1596,1,9500,1,1,133.1,1,37,37,99.0,1,1,0,22,0,6,12.833333333333334,0,6,12.5,0
1597,1,9773,1,1,164.0,1,19,1,161.2,1,1,1,18,0,6,15.571428571428571,0,6,16.142857142857142,0
1598,1,9238,1,1,136.0,1,37,37,140.9,1,1,0,18,0,4,12.0,0,5,11.8,1
1599,1,9773,1,1,117.0,1,38,38,111.1,1,1,0,19,0,4,11.25,0,3,11.333333333333334,1
1600,1,171,1,1,131.0,1,1,1,149.9,1,1,0,18,0,0,0.0,0,0,0.0,0
1601,1,9670,1,1,110.0,1,1,19,111.3,1,1,0,21,0,6,12.285714285714286,0,4,14.25,0
1602,1,9254,1,1,125.0,1,1,19,121.5,1,1,0,18,0,5,11.0,0,3,10.333333333333334,0
1603,1,9003,1,39,120.0,1,19,38,120.0,1,1,0,19,0,6,12.142857142857142,0,5,13.6,0
1604,1,9003,1,19,133.1,1,1,19,120.0,0,1,0,27,0,2,11.5,0,0,0.0,1
1605,1,9003,1,42,130.0,1,38,38,130.0,1,1,0,20,7,11,12.545454545454543,5,8,11.625,0
1606,1,9254,1,1,101.0,1,3,19,98.9,1,1,0,20,0,4,13.0,0,6,13.0,0
1607,1,9500,1,1,141.0,1,4,3,136.3,1,1,0,18,0,8,12.8875,0,8,12.8875,0
1608,1,9773,1,1,128.0,1,38,19,125.2,1,1,0,18,0,6,12.666666666666666,0,5,13.6,0
1609,1,9070,1,1,145.0,1,38,19,130.0,1,1,0,18,0,6,12.833333333333334,0,6,12.571428571428571,0
1610,1,9147,1,1,160.0,1,1,38,141.5,1,1,0,18,0,3,10.666666666666666,0,2,12.5,1
1611,1,9085,1,1,134.0,1,19,37,123.9,1,1,0,18,0,5,13.0,0,5,12.4,0
1612,1,9500,1,1,125.0,1,19,19,114.5,1,0,0,18,0,6,11.983333333333334,0,8,12.28125,0
1613,1,8014,0,15,133.1,1,34,34,100.0,0,0,0,37,0,0,0.0,0,0,0.0,1
1614,2,8014,0,1,120.0,1,38,37,110.5,1,0,1,36,0,6,11.833333333333334,0,6,11.5,0
1615,2,9085,1,19,133.1,1,19,19,101.0,1,0,0,26,0,3,12.666666666666666,0,2,11.0,1
1616,1,9085,1,1,121.0,1,37,38,121.0,1,0,0,19,0,4,13.75,0,4,14.5,0
1617,1,8014,0,1,120.0,1,37,1,95.0,1,0,0,24,0,5,11.4,0,5,11.8,1
1618,1,9773,1,1,130.0,109,19,1,126.9,1,0,1,19,0,6,13.166666666666666,0,6,13.0,1
1619,1,9670,1,1,130.0,1,1,1,116.3,1,0,1,20,3,6,12.833333333333334,2,5,11.8,0
1620,1,9670,1,1,128.0,1,19,3,120.0,1,0,0,19,0,6,14.125,0,5,14.5,0
1621,1,9085,1,1,126.0,1,38,37,123.6,1,0,0,21,0,3,11.666666666666666,0,5,13.0,0
1622,2,9556,1,1,120.0,1,37,37,150.0,0,0,0,50,0,6,10.25,0,4,11.25,1
1623,2,9556,1,1,100.0,1,37,37,120.0,1,0,0,47,1,6,12.514285714285716,0,4,11.75,1
1624,1,9853,1,1,120.0,1,1,19,111.3,1,0,0,24,9,10,11.5,7,9,10.444444444444445,1
1625,1,9991,0,1,110.0,1,37,37,150.0,0,0,0,48,0,1,10.0,0,0,0.0,1
1626,1,9085,1,1,127.0,1,37,2,123.2,1,0,1,18,0,6,15.714285714285714,0,5,12.77777777777778,0
1627,1,9991,0,39,130.0,1,37,37,130.0,1,1,0,32,2,4,12.5,3,4,11.0,1
1628,1,9670,1,1,141.0,1,19,3,137.9,0,1,0,20,0,3,12.0,0,4,12.75,1
1629,1,9119,1,1,120.0,1,37,38,100.0,1,1,0,24,0,0,0.0,0,0,0.0,1
1630,2,9130,1,19,133.1,1,37,38,120.0,1,1,0,53,0,4,12.25,0,4,11.75,0
1631,2,9773,1,19,133.1,1,19,19,131.0,0,1,0,42,0,0,0.0,0,0,0.0,1
1632,2,9991,0,12,133.1,1,37,37,133.8,1,1,0,52,0,5,13.6,0,5,14.2,0
1633,1,8014,0,1,130.0,1,38,3,100.0,1,1,0,54,9,13,13.307692307692308,7,11,12.818181818181818,0
1634,2,9991,0,1,110.0,1,37,37,150.0,1,1,0,49,0,5,12.2,0,5,11.8,0
1635,1,9670,1,1,125.0,1,38,37,126.4,1,1,1,18,0,6,12.285714285714286,0,6,13.333333333333334,0
1636,2,9130,1,1,130.0,1,1,19,154.0,1,1,0,37,1,3,12.0,1,4,13.0,0
1637,1,9500,1,1,121.0,1,1,1,114.9,1,1,1,21,0,6,13.342857142857143,0,7,11.65,0
1638,1,9670,1,9,133.1,1,37,37,110.0,1,1,0,26,0,0,0.0,0,0,0.0,1
1639,1,9070,1,1,147.0,1,3,1,149.8,1,1,0,20,5,11,14.272727272727272,5,11,14.818181818181818,0
1640,1,9500,1,1,128.0,1,1,37,117.9,1,0,1,19,0,7,12.1375,0,8,12.91111111111111,0
1641,1,9070,1,1,164.0,1,38,38,165.8,1,0,0,18,0,6,14.166666666666666,0,6,14.857142857142858,0
1642,1,9500,1,1,137.0,1,1,1,127.6,1,0,0,18,0,7,13.528571428571428,0,8,14.655555555555557,0
1643,1,8014,0,1,122.0,1,37,19,123.8,1,0,0,20,0,5,12.0,0,6,11.0,0
1644,1,9254,1,1,124.0,1,3,3,126.1,1,0,0,20,0,5,11.4,0,1,11.0,1
1645,1,171,1,1,120.0,1,3,19,119.7,1,0,0,21,0,0,0.0,0,0,0.0,1
1646,1,171,1,1,117.0,1,1,19,121.6,1,0,0,22,6,12,12.916666666666666,4,11,14.5,0
1647,1,9500,1,1,140.0,1,1,38,100.0,1,0,1,18,0,7,13.6375,0,8,14.3875,0
1648,1,9500,1,1,130.0,1,19,37,127.6,1,0,0,18,0,7,12.9,0,7,12.142857142857142,1
1649,1,9500,1,1,138.0,1,1,38,132.5,1,0,1,19,0,7,14.36,0,7,14.36,0
1650,1,9500,1,1,141.0,1,3,1,124.3,1,0,0,19,0,7,14.514285714285714,0,7,14.514285714285714,0
1651,1,9500,1,1,142.0,1,1,1,131.0,1,0,0,18,0,7,14.7,0,7,14.7,0
1652,1,9991,0,40,120.0,1,43,3,120.0,1,0,0,27,0,5,15.2,0,5,14.0,0
1653,1,9556,1,1,122.0,1,19,19,113.3,1,0,1,20,0,7,13.0,0,8,15.0625,0
1654,1,9853,1,1,131.0,1,1,1,121.9,1,0,0,20,0,6,13.5,0,0,0.0,1
1655,1,9085,1,1,120.0,1,38,1,118.3,1,0,0,20,0,5,12.333333333333334,0,5,12.6,0
1656,1,9147,1,1,131.0,1,3,19,118.8,1,0,0,19,0,5,13.4,0,5,13.0,0
1657,1,9085,1,1,130.0,1,37,19,129.0,1,0,0,20,0,4,11.75,0,2,10.5,0
1658,1,171,1,1,120.0,1,37,37,143.3,1,0,1,20,0,0,0.0,0,0,0.0,0
1659,1,171,1,1,136.0,1,3,3,152.5,1,0,0,20,0,0,0.0,0,0,0.0,0
1660,1,9085,1,42,160.0,1,1,19,155.7,1,0,0,27,7,11,14.727272727272728,4,7,14.142857142857142,0
1661,1,9085,1,1,157.0,1,3,3,153.9,1,0,0,18,0,6,16.571428571428573,0,6,15.666666666666666,0
1662,1,9500,1,1,150.0,1,19,1,137.8,1,0,0,18,0,7,15.145,0,8,15.7425,0
1663,1,9500,1,1,148.0,1,1,37,143.3,1,0,1,18,0,7,13.44285714285714,0,8,15.075,0
1664,1,9085,1,1,120.0,1,37,37,123.2,1,0,0,20,0,5,14.166666666666666,0,4,11.75,0
1665,1,9773,1,1,150.0,1,1,1,138.1,1,0,0,19,0,6,14.0,0,5,15.0,0
1666,1,9238,1,1,158.0,1,1,1,140.5,1,0,1,20,0,6,11.333333333333334,0,6,12.333333333333334,0
1667,1,9500,1,1,145.0,1,3,19,130.0,1,0,0,18,0,8,13.76125,0,8,13.76125,0
1668,1,9070,1,39,100.0,1,1,38,104.8,0,0,0,22,2,5,11.6,5,5,10.0,1
1669,1,8014,0,1,136.0,1,37,37,132.5,1,0,1,22,1,4,12.75,1,5,13.0,0
1670,1,9991,0,1,133.1,1,1,1,127.7,1,0,0,25,0,4,12.5,0,4,11.0,0
1671,1,9085,1,1,148.0,1,19,3,136.5,1,0,0,19,0,6,15.307692307692308,0,6,14.0,0
1672,1,9130,1,39,130.0,1,3,1,130.0,0,0,0,21,1,5,13.285714285714286,0,4,12.0,1
1673,1,9500,1,40,130.0,1,1,1,190.0,1,0,0,27,1,7,14.757142857142856,1,8,14.077777777777778,0
1674,1,9500,1,1,136.0,1,1,1,128.5,1,0,0,18,0,6,12.766666666666666,0,6,12.766666666666666,0
1675,1,9254,1,1,122.0,1,1,1,126.6,0,0,0,18,0,5,10.4,0,0,0.0,1
1676,1,9556,1,1,140.0,1,3,3,131.6,1,1,0,19,0,0,0.0,0,0,0.0,1
1677,2,9991,0,1,110.0,1,1,1,119.0,1,1,1,35,0,4,10.5,0,5,12.6,0
1678,1,9085,1,1,130.0,1,37,36,127.6,1,1,0,23,0,4,14.25,0,5,13.4,0
1679,1,9500,1,1,133.1,1,1,37,100.0,1,1,0,28,0,3,11.916666666666666,0,0,0.0,1
1680,1,9119,1,1,128.0,1,38,38,124.5,1,1,0,19,0,3,10.666666666666666,0,2,14.0,0
1681,1,9773,1,1,117.0,1,1,19,109.3,1,1,0,19,0,4,12.25,0,3,12.666666666666666,0
1682,1,9670,1,1,124.0,1,19,1,117.7,1,1,0,20,0,4,12.0,0,5,11.6,1
1683,1,9670,1,1,124.0,1,2,2,124.7,1,1,0,21,0,3,11.0,0,4,12.75,1
1684,1,9070,1,1,128.0,1,37,37,124.5,1,1,0,18,0,6,14.166666666666666,0,5,13.0,0
1685,1,9070,1,1,125.0,1,3,3,140.8,1,1,0,22,0,6,14.666666666666666,0,6,15.0,0
1686,1,9085,1,1,121.0,1,38,1,111.9,1,1,0,21,0,0,0.0,0,5,12.285714285714286,0
1687,1,9556,1,3,140.0,1,3,3,140.0,0,1,0,38,0,3,12.666666666666666,0,0,0.0,1
1688,1,171,1,1,124.0,1,19,1,121.2,1,1,0,20,0,0,0.0,0,0,0.0,0
1689,1,171,1,1,136.0,1,37,37,123.8,1,1,0,19,0,0,0.0,0,0,0.0,1
1690,1,9119,1,1,140.8,1,34,34,134.0,1,1,0,24,0,0,0.0,0,0,0.0,1
1691,1,9070,1,1,142.0,1,1,37,130.8,0,1,0,19,0,0,0.0,0,0,0.0,1
1692,1,9500,1,1,133.0,1,37,38,130.2,1,1,1,19,0,7,13.7,0,8,14.022222222222222,0
1693,1,9147,1,1,131.0,1,3,19,123.3,1,1,0,19,0,5,11.8,0,4,12.4,0
1694,1,9119,1,3,130.0,1,3,3,147.6,1,1,0,31,0,0,0.0,0,0,0.0,1
1695,1,9670,1,1,120.0,1,38,37,113.4,1,1,1,19,0,6,13.333333333333334,0,6,13.285714285714286,0
1696,1,9070,1,1,141.0,1,19,38,133.7,1,1,0,22,0,5,11.4,0,6,12.166666666666666,0
1697,1,9085,1,1,130.0,1,34,1,128.2,1,1,0,25,0,0,0.0,0,0,0.0,1
1698,1,9500,1,1,168.0,1,1,1,161.0,1,1,0,18,0,7,16.142857142857142,0,0,0.0,1
1699,1,9500,1,3,130.0,1,37,37,130.0,1,1,0,30,0,0,0.0,0,0,0.0,1
1700,1,9500,1,1,156.0,1,38,37,156.3,1,1,1,18,0,8,15.63375,0,8,15.63375,0
1701,1,9773,1,1,137.0,1,1,1,129.3,1,1,0,18,0,6,13.666666666666666,0,6,14.5,0
1702,1,9773,1,1,131.0,1,34,34,129.3,1,1,0,18,0,0,0.0,0,0,0.0,1
1703,1,9238,1,1,130.0,1,38,38,136.3,1,1,0,18,0,6,12.5,0,6,11.5,0
1704,1,9670,1,1,133.1,1,1,19,140.0,1,1,1,25,0,6,12.285714285714286,0,6,13.0,0
1705,1,9119,1,1,131.0,1,3,1,135.9,1,1,0,18,0,2,14.0,0,3,11.0,0
1706,1,171,1,1,160.0,1,1,1,139.7,1,1,0,18,0,0,0.0,0,0,0.0,1
1707,1,9147,1,1,117.0,1,1,38,117.0,1,1,0,19,0,4,10.75,0,4,12.25,0
1708,1,9556,1,19,133.1,1,19,1,105.0,1,1,0,25,0,4,12.95,0,4,13.125,1
1709,1,9500,1,1,130.0,1,37,38,130.5,1,0,0,19,0,6,12.45,0,6,12.45,0
1710,1,9991,0,39,130.0,1,37,37,130.0,1,0,0,31,2,4,12.25,3,7,12.0,0
1711,1,9500,1,1,137.0,1,19,19,131.5,1,0,1,20,0,8,13.38125,0,8,13.38125,0
1712,1,9500,1,1,133.1,41,3,1,100.0,0,0,0,33,1,5,12.16,0,5,11.34,1
1713,1,9085,1,39,140.0,1,1,3,140.0,0,0,0,24,2,4,12.5,1,2,11.5,0
1714,1,9238,1,1,140.0,1,19,37,130.2,1,0,1,18,0,6,12.75,0,6,12.166666666666666,0
1715,1,9500,1,1,135.0,1,1,19,133.5,1,0,0,19,0,8,13.3425,0,8,13.3425,0
1716,1,9500,1,1,140.0,1,38,38,133.2,1,0,1,20,0,7,14.175,0,6,13.03125,0
1717,2,9500,1,1,100.0,1,37,38,130.0,1,1,1,33,0,1,10.0,0,1,10.0,0
