Marital_Status,Course,Attendance,Prev_Qua,Prev_Qua_Grade,Region,Mother_Qua,Father_Qua,Adm_Grade,Tui_Up_to_Date,Gender,S_Holder,Age_at_Enroll,Cur_U_1st_Sem_Credit,Cur_U_1st_Sem_Grade,Cur_U_2nd_Sem_Credit,Cur_U_2nd_Sem_Grade,SAP
married,law,present,Diploma,140.0,south west,others,others,150.0,yes,male,no,28,0,12.0,0,12.333333333333334,graduate
unmarried,law,present,OND,160.0,south west,SSCE,others,160.0,yes,male,yes,20,0,13.444444444444445,0,12.6,graduate
unmarried,nursing,present,Diploma,138.0,south west,others,others,133.1,yes,male,no,18,0,14.0,0,13.857142857142858,graduate
unmarried,agronomy,present,Diploma,126.0,south west,SSCE,SSCE,119.0,yes,male,no,20,0,12.0,0,0.0,droupout
married,design,absent,Diploma,120.0,south west,others,BSC,156.0,yes,male,no,33,0,14.2,0,13.833333333333334,graduate
married,management,present,Diploma,130.0,south west,others,others,163.7,yes,female,no,35,0,13.34,0,10.84,graduate
unmarried,management,present,OND,130.0,south west,others,others,130.0,yes,female,no,27,3,12.457142857142856,3,12.457142857142856,graduate
unmarried,accounting,present,Diploma,122.0,south west,others,others,123.1,no,female,no,19,0,11.0,0,12.0,droupout
unmarried,design,absent,Diploma,160.0,south south,others,BSC,160.0,yes,female,yes,31,0,10.5,0,10.5,graduate
unmarried,chemistry,present,Diploma,134.0,south west,BSC,others,136.1,yes,male,no,19,0,0.0,0,0.0,graduate
unmarried,nursing,present,Diploma,134.0,south west,BSC,others,132.7,yes,male,no,22,9,14.0,7,13.0,graduate
unmarried,management,present,Diploma,140.0,north east,SSCE,SSCE,128.2,yes,female,no,39,0,0.0,0,0.0,droupout
unmarried,education,present,Diploma,127.0,south west,SSCE,SSCE,126.7,no,male,no,22,0,0.0,0,0.0,droupout
married,design,absent,Diploma,133.1,south west,others,BSC,150.0,yes,male,no,47,0,10.0,0,12.5,graduate
unmarried,chemistry,present,Diploma,143.0,south west,BSC,others,156.3,yes,male,yes,19,0,0.0,0,0.0,graduate
unmarried,education,present,Diploma,115.0,south east,SSCE,SSCE,116.1,yes,female,no,19,0,13.5,0,14.333333333333334,graduate
unmarried,management,present,Diploma,131.0,south west,BSC,others,123.8,yes,female,no,19,0,0.0,0,0.0,droupout
unmarried,chemistry,present,Diploma,146.0,south west,BSC,others,153.0,yes,female,yes,21,15,13.38888888888889,15,14.88888888888889,graduate
unmarried,management,present,Diploma,140.0,south west,BSC,SSCE,140.0,no,female,no,39,0,0.0,0,0.0,droupout
unmarried,chemistry,present,Diploma,135.0,south west,BSC,SSCE,131.9,yes,male,no,19,6,13.583333333333334,4,13.583333333333334,graduate
unmarried,chemistry,present,Diploma,133.0,south west,others,BSC,141.4,yes,male,yes,20,0,0.0,0,0.0,graduate
unmarried,social service,present,Diploma,133.1,south west,SSCE,SSCE,140.0,no,male,no,24,0,0.0,0,0.0,droupout
unmarried,design,absent,Diploma,120.0,south west,BSC,BSC,115.0,yes,male,no,27,0,10.0,0,0.0,droupout
married,design,absent,Diploma,133.1,south west,others,others,168.0,yes,male,no,29,0,15.2,0,15.2,graduate
unmarried,economics,present,Diploma,130.0,south west,BSC,SSCE,101.3,yes,male,no,20,0,12.8,0,0.0,droupout
unmarried,agronomy,present,Diploma,125.0,south west,BSC,SSCE,122.6,yes,male,no,21,0,11.166666666666666,0,11.0,droupout
unmarried,chemistry,present,Diploma,134.0,south west,SSCE,SSCE,141.7,yes,male,no,18,0,0.0,0,0.0,graduate
unmarried,management,present,Diploma,151.0,south west,SSCE,SSCE,132.3,yes,male,no,19,0,12.828571428571427,0,12.828571428571427,graduate
unmarried,accounting,present,Diploma,112.0,south west,SSCE,SSCE,111.7,no,male,no,19,0,12.5,0,12.6,droupout
unmarried,finance,present,Diploma,120.0,south west,others,others,98.7,yes,male,yes,28,0,10.0,0,12.4,graduate
unmarried,education,present,Diploma,140.0,south east,BSC,SSCE,140.0,no,female,no,21,0,11.5,0,13.25,graduate
unmarried,management,present,Diploma,140.0,south east,SSCE,SSCE,140.0,no,female,no,23,0,11.328571428571427,0,11.328571428571427,droupout
married,law,present,Diploma,133.1,south west,BSC,BSC,100.7,yes,female,no,39,0,13.0,0,13.0,graduate
unmarried,management,present,Diploma,143.0,south west,others,SSCE,133.8,yes,female,no,18,0,13.033333333333331,0,13.033333333333331,graduate
married,accounting,present,Diploma,133.1,south south,others,others,100.0,yes,female,no,59,0,12.166666666666666,0,11.75,graduate
unmarried,finance,present,Diploma,180.0,south west,SSCE,SSCE,180.0,yes,male,no,30,0,14.5,0,16.2,graduate
unmarried,economics,present,Diploma,136.0,south west,SSCE,others,130.8,yes,female,no,18,0,14.4,0,13.6,graduate
married,design,absent,OND,140.0,south west,others,others,140.0,yes,female,no,41,2,12.25,3,12.5,graduate
unmarried,management,present,Diploma,130.0,south west,others,BSC,106.2,yes,female,no,27,0,0.0,0,0.0,droupout
unmarried,information technology,present,Diploma,141.0,south west,others,BSC,125.6,yes,female,yes,18,0,12.666666666666666,0,12.0,graduate
unmarried,business,present,Diploma,121.0,south west,others,BSC,117.5,no,female,no,20,0,12.0,0,11.666666666666666,droupout
married,finance,present,Diploma,120.0,south west,others,others,122.5,no,female,no,32,0,0.0,0,0.0,droupout
unmarried,social service,present,Diploma,129.0,south west,others,others,132.9,yes,female,no,19,0,11.666666666666666,0,10.8,droupout
married,business,present,Diploma,133.1,south west,others,others,103.0,yes,female,no,41,0,0.0,0,0.0,droupout
married,journalism,absent,Diploma,100.0,south west,BSC,BSC,107.0,yes,female,no,38,0,10.0,0,0.0,droupout
unmarried,biology,present,Diploma,133.1,south west,others,SSCE,100.0,yes,male,no,35,0,0.0,0,0.0,droupout
unmarried,journalism,absent,Diploma,133.1,south west,PHD,PHD,100.0,yes,female,no,27,0,12.25,0,12.0,droupout
unmarried,nursing,present,Diploma,139.0,south west,SSCE,others,131.3,yes,female,no,19,0,12.0,0,12.5,graduate
unmarried,accounting,present,Diploma,125.0,south west,BSC,others,122.2,no,female,no,18,0,12.6,0,11.8,graduate
married,design,absent,Diploma,133.1,south west,PHD,PHD,118.4,no,female,no,39,0,0.0,0,0.0,droupout
married,education,present,Diploma,100.0,south west,others,others,100.0,no,female,no,37,0,0.0,0,0.0,droupout
married,management,present,Diploma,110.0,south west,others,others,110.0,no,female,no,37,0,0.0,0,0.0,droupout
married,journalism,absent,Diploma,133.1,south west,PHD,PHD,100.0,yes,female,yes,35,11,12.6875,11,12.0,graduate
unmarried,social service,present,Diploma,123.0,south west,others,others,106.2,yes,female,no,49,9,10.4,4,10.666666666666666,graduate
unmarried,social service,present,OND,110.0,south west,others,others,110.0,yes,female,no,52,11,10.466666666666669,9,10.923076923076923,graduate
unmarried,economics,present,Diploma,130.0,south west,SSCE,others,122.3,yes,female,no,18,0,14.333333333333334,0,13.0,graduate
unmarried,journalism,absent,Diploma,133.1,south west,others,others,112.5,yes,female,yes,30,0,14.666666666666666,0,14.333333333333334,graduate
unmarried,management,present,Diploma,97.0,south west,SSCE,BSC,98.1,yes,female,no,21,0,12.835714285714284,0,14.23125,graduate
unmarried,finance,present,Diploma,130.0,south west,others,BSC,140.2,yes,male,no,20,0,0.0,0,0.0,droupout
unmarried,social service,present,Diploma,139.0,south west,SSCE,others,143.6,yes,male,no,18,0,0.0,0,0.0,graduate
unmarried,chemistry,present,Diploma,150.0,south west,others,others,134.6,yes,male,no,19,0,0.0,0,0.0,droupout
unmarried,management,present,Diploma,141.0,south west,SSCE,BSC,126.8,yes,male,no,18,0,13.24875,0,13.24875,graduate
unmarried,mechanical engineering,present,Diploma,133.1,south south,SSCE,SSCE,100.0,yes,male,no,20,0,12.857142857142858,0,12.75,graduate
unmarried,biology,present,Diploma,137.0,south west,others,BSC,130.0,yes,female,no,21,0,13.6,0,14.25,graduate
unmarried,social service,present,Diploma,116.0,south west,SSCE,SSCE,113.6,yes,female,yes,22,0,14.0,0,12.4,graduate
unmarried,biology,present,OND,140.0,south west,BSC,BSC,140.0,no,female,no,20,1,12.0,0,11.0,graduate
unmarried,economics,present,Diploma,106.0,south west,others,SSCE,106.0,yes,female,no,20,0,13.166666666666666,0,14.0,graduate
unmarried,information technology,present,Diploma,135.0,south west,SSCE,BSC,126.6,yes,female,yes,19,0,13.625,0,12.166666666666666,graduate
unmarried,management,present,Diploma,144.0,south west,BSC,others,130.7,yes,female,yes,18,0,14.85,0,15.61111111111111,graduate
unmarried,social service,present,Diploma,108.0,south west,SSCE,BSC,105.9,yes,male,no,21,0,10.75,0,11.4,graduate
unmarried,philosophy,present,Diploma,137.0,south east,BSC,SSCE,137.0,yes,female,no,19,0,0.0,0,11.666666666666666,graduate
unmarried,biology,present,Diploma,133.1,south west,others,others,100.0,yes,female,no,37,0,0.0,0,0.0,droupout
married,journalism,absent,Diploma,121.0,south west,others,others,114.4,yes,female,no,45,8,14.0,2,13.857142857142858,graduate
unmarried,law,present,HND,133.1,south west,others,others,120.0,no,male,no,38,0,0.0,0,0.0,droupout
married,design,absent,Diploma,130.0,south west,others,others,119.0,no,male,no,55,0,0.0,0,0.0,droupout
married,law,present,Diploma,133.1,south west,others,others,110.0,no,female,no,28,0,13.0,0,11.75,droupout
married,design,absent,Diploma,120.0,south west,others,others,120.0,yes,female,no,46,6,12.375,4,12.4,graduate
unmarried,chemistry,present,Diploma,131.0,south west,BSC,BSC,119.8,yes,female,no,22,0,0.0,0,0.0,graduate
married,agronomy,present,HND,133.1,south west,others,others,135.6,yes,female,no,46,0,11.4,0,13.75,droupout
unmarried,design,absent,Diploma,100.0,south west,BSC,others,120.7,yes,female,no,28,0,11.25,0,13.0,graduate
unmarried,economics,present,Diploma,131.0,south west,others,BSC,136.3,no,female,no,18,0,13.0,0,12.0,droupout
unmarried,chemistry,present,Diploma,158.0,south west,others,others,164.3,yes,male,yes,18,0,0.0,0,0.0,graduate
unmarried,accounting,present,Diploma,146.0,south west,others,others,149.2,yes,male,yes,21,0,13.5,0,14.166666666666666,graduate
unmarried,nursing,present,Diploma,133.0,south west,SSCE,SSCE,122.5,yes,female,no,18,0,11.0,0,11.0,graduate
unmarried,design,absent,Diploma,120.0,south west,BSC,others,100.0,yes,female,no,34,0,0.0,0,11.0,droupout
unmarried,business,present,Diploma,119.0,south west,others,others,125.0,yes,female,yes,21,0,12.0,0,11.2,droupout
unmarried,accounting,present,Diploma,132.0,south west,others,BSC,131.0,yes,female,yes,18,0,13.0,0,13.0,graduate
unmarried,chemistry,present,Diploma,130.0,south west,MSC,others,122.0,yes,male,no,20,0,0.0,0,0.0,graduate
unmarried,social service,present,Diploma,132.0,south west,others,others,131.3,yes,female,no,18,0,12.0,0,12.25,graduate
unmarried,finance,present,Diploma,133.1,south west,SSCE,SSCE,117.0,yes,male,no,21,0,11.166666666666666,0,10.8,graduate
unmarried,education,present,Diploma,119.0,south west,others,others,118.0,yes,male,no,19,0,10.5,0,12.0,droupout
unmarried,journalism,absent,Diploma,134.0,south west,SSCE,BSC,126.0,yes,male,no,22,0,12.666666666666666,0,12.166666666666666,graduate
unmarried,law,present,OND,120.0,south west,SSCE,BSC,120.0,yes,male,no,23,1,11.0,0,0.0,droupout
unmarried,chemistry,present,Diploma,172.0,south west,SSCE,SSCE,155.6,yes,male,no,19,0,0.0,0,0.0,droupout
unmarried,social service,present,Diploma,120.0,south west,BSC,others,122.8,yes,male,no,18,0,11.5,0,10.333333333333334,graduate
unmarried,chemistry,present,Diploma,129.0,south west,others,others,127.3,no,male,yes,19,0,0.0,0,0.0,droupout
unmarried,social service,present,Diploma,118.0,south west,SSCE,others,118.4,yes,male,no,19,0,10.5,0,11.75,graduate
unmarried,agronomy,present,Diploma,127.0,south west,SSCE,others,128.1,yes,male,no,19,0,12.5,0,11.0,graduate
unmarried,management,present,Diploma,133.1,south west,others,others,99.0,yes,male,no,22,0,12.833333333333334,0,12.5,graduate
unmarried,accounting,present,Diploma,164.0,south west,BSC,SSCE,161.2,yes,male,yes,18,0,15.571428571428571,0,16.142857142857142,graduate
unmarried,information technology,present,Diploma,136.0,south west,others,others,140.9,yes,male,no,18,0,12.0,0,11.8,droupout
unmarried,accounting,present,Diploma,117.0,south west,others,others,111.1,yes,male,no,19,0,11.25,0,11.333333333333334,droupout
unmarried,chemistry,present,Diploma,131.0,south west,SSCE,SSCE,149.9,yes,male,no,18,0,0.0,0,0.0,graduate
unmarried,agronomy,present,Diploma,110.0,south west,SSCE,BSC,111.3,yes,male,no,21,0,12.285714285714286,0,14.25,graduate
unmarried,education,present,Diploma,125.0,south west,SSCE,BSC,121.5,yes,male,no,18,0,11.0,0,10.333333333333334,graduate
unmarried,law,present,OND,120.0,south west,BSC,others,120.0,yes,male,no,19,0,12.142857142857142,0,13.6,graduate
unmarried,law,present,HND,133.1,south west,SSCE,BSC,120.0,no,male,no,27,0,11.5,0,0.0,droupout
unmarried,law,present,OND,130.0,south west,others,others,130.0,yes,male,no,20,7,12.545454545454543,5,11.625,graduate
unmarried,education,present,Diploma,101.0,south west,SSCE,BSC,98.9,yes,male,no,20,0,13.0,0,13.0,graduate
unmarried,management,present,Diploma,141.0,south west,SSCE,SSCE,136.3,yes,male,no,18,0,12.8875,0,12.8875,graduate
unmarried,accounting,present,Diploma,128.0,south west,others,BSC,125.2,yes,male,no,18,0,12.666666666666666,0,13.6,graduate
unmarried,nursing,present,Diploma,145.0,south west,others,BSC,130.0,yes,male,no,18,0,12.833333333333334,0,12.571428571428571,graduate
unmarried,social service,present,Diploma,160.0,south west,SSCE,others,141.5,yes,male,no,18,0,10.666666666666666,0,12.5,droupout
unmarried,economics,present,Diploma,134.0,south west,BSC,others,123.9,yes,male,no,18,0,13.0,0,12.4,graduate
unmarried,management,present,Diploma,125.0,south west,BSC,BSC,114.5,yes,female,no,18,0,11.983333333333334,0,12.28125,graduate
unmarried,journalism,absent,Diploma,133.1,south west,PHD,PHD,100.0,no,female,no,37,0,0.0,0,0.0,droupout
married,journalism,absent,Diploma,120.0,south west,others,others,110.5,yes,female,yes,36,0,11.833333333333334,0,11.5,graduate
married,economics,present,HND,133.1,south west,BSC,BSC,101.0,yes,female,no,26,0,12.666666666666666,0,11.0,droupout
unmarried,economics,present,Diploma,121.0,south west,others,others,121.0,yes,female,no,19,0,13.75,0,14.5,graduate
unmarried,journalism,absent,Diploma,120.0,south west,others,SSCE,95.0,yes,female,no,24,0,11.4,0,11.8,droupout
unmarried,accounting,present,Diploma,130.0,north east,BSC,SSCE,126.9,yes,female,yes,19,0,13.166666666666666,0,13.0,droupout
unmarried,agronomy,present,Diploma,130.0,south west,SSCE,SSCE,116.3,yes,female,yes,20,3,12.833333333333334,2,11.8,graduate
unmarried,agronomy,present,Diploma,128.0,south west,BSC,SSCE,120.0,yes,female,no,19,0,14.125,0,14.5,graduate
unmarried,economics,present,Diploma,126.0,south west,others,others,123.6,yes,female,no,21,0,11.666666666666666,0,13.0,graduate
married,philosophy,present,Diploma,120.0,south west,others,others,150.0,no,female,no,50,0,10.25,0,11.25,droupout
married,philosophy,present,Diploma,100.0,south west,others,others,120.0,yes,female,no,47,1,12.514285714285716,0,11.75,droupout
unmarried,business,present,Diploma,120.0,south west,SSCE,BSC,111.3,yes,female,no,24,9,11.5,7,10.444444444444445,droupout
unmarried,design,absent,Diploma,110.0,south west,others,others,150.0,no,female,no,48,0,10.0,0,0.0,droupout
unmarried,economics,present,Diploma,127.0,south west,others,SSCE,123.2,yes,female,yes,18,0,15.714285714285714,0,12.77777777777778,graduate
unmarried,design,absent,OND,130.0,south west,others,others,130.0,yes,male,no,32,2,12.5,3,11.0,droupout
unmarried,agronomy,present,Diploma,141.0,south west,BSC,SSCE,137.9,no,male,no,20,0,12.0,0,12.75,droupout
unmarried,finance,present,Diploma,120.0,south west,others,others,100.0,yes,male,no,24,0,0.0,0,0.0,droupout
married,biology,present,HND,133.1,south west,others,others,120.0,yes,male,no,53,0,12.25,0,11.75,graduate
married,accounting,present,HND,133.1,south west,BSC,BSC,131.0,no,male,no,42,0,0.0,0,0.0,droupout
married,design,absent,Diploma,133.1,south west,others,others,133.8,yes,male,no,52,0,13.6,0,14.2,graduate
unmarried,journalism,absent,Diploma,130.0,south west,others,SSCE,100.0,yes,male,no,54,9,13.307692307692308,7,12.818181818181818,graduate
married,design,absent,Diploma,110.0,south west,others,others,150.0,yes,male,no,49,0,12.2,0,11.8,graduate
unmarried,agronomy,present,Diploma,125.0,south west,others,others,126.4,yes,male,yes,18,0,12.285714285714286,0,13.333333333333334,graduate
married,biology,present,Diploma,130.0,south west,SSCE,BSC,154.0,yes,male,no,37,1,12.0,1,13.0,graduate
unmarried,management,present,Diploma,121.0,south west,SSCE,SSCE,114.9,yes,male,yes,21,0,13.342857142857143,0,11.65,graduate
unmarried,agronomy,present,Diploma,133.1,south west,others,others,110.0,yes,male,no,26,0,0.0,0,0.0,droupout
unmarried,nursing,present,Diploma,147.0,south west,SSCE,SSCE,149.8,yes,male,no,20,5,14.272727272727272,5,14.818181818181818,graduate
unmarried,management,present,Diploma,128.0,south west,SSCE,others,117.9,yes,female,yes,19,0,12.1375,0,12.91111111111111,graduate
unmarried,nursing,present,Diploma,164.0,south west,others,others,165.8,yes,female,no,18,0,14.166666666666666,0,14.857142857142858,graduate
unmarried,management,present,Diploma,137.0,south west,SSCE,SSCE,127.6,yes,female,no,18,0,13.528571428571428,0,14.655555555555557,graduate
unmarried,journalism,absent,Diploma,122.0,south west,others,BSC,123.8,yes,female,no,20,0,12.0,0,11.0,graduate
unmarried,education,present,Diploma,124.0,south west,SSCE,SSCE,126.1,yes,female,no,20,0,11.4,0,11.0,droupout
unmarried,chemistry,present,Diploma,120.0,south west,SSCE,BSC,119.7,yes,female,no,21,0,0.0,0,0.0,droupout
unmarried,chemistry,present,Diploma,117.0,south west,SSCE,BSC,121.6,yes,female,no,22,6,12.916666666666666,4,14.5,graduate
unmarried,management,present,Diploma,140.0,south west,SSCE,others,100.0,yes,female,yes,18,0,13.6375,0,14.3875,graduate
unmarried,management,present,Diploma,130.0,south west,BSC,others,127.6,yes,female,no,18,0,12.9,0,12.142857142857142,droupout
unmarried,management,present,Diploma,138.0,south west,SSCE,others,132.5,yes,female,yes,19,0,14.36,0,14.36,graduate
unmarried,management,present,Diploma,141.0,south west,SSCE,SSCE,124.3,yes,female,no,19,0,14.514285714285714,0,14.514285714285714,graduate
unmarried,management,present,Diploma,142.0,south west,SSCE,SSCE,131.0,yes,female,no,18,0,14.7,0,14.7,graduate
unmarried,design,absent,OND,120.0,south west,others,SSCE,120.0,yes,female,no,27,0,15.2,0,14.0,graduate
unmarried,philosophy,present,Diploma,122.0,south west,BSC,BSC,113.3,yes,female,yes,20,0,13.0,0,15.0625,graduate
